Id,Date,User,Tweet
283,2021-10-05 13:58:21+00:00,LebAckerman08,"#SalamatPRRD for making Philippine great again

If you wish to continue towards progress vote BBM #BBMIsMyPresident2022 

If you wish to ruin again our country vote Dilawan 
#LeniRobredo2022 

If you wish to run by the communists vote Isko 
#IskoMoreno"
284,2021-10-05 13:51:46+00:00,LebAckerman08,"Make Philippines great again
(We voted PRRD) ✔✔✔
#SalamatPRRD

Continue making Philippines great
(Lets Vote BBM/Sara)
#BBMIsMyPresident2022

Ruin again the Philippines
(Vote Dilawans) 
#LeniRobredo2022

Choice darling make a choice."
285,2021-10-04 22:47:45+00:00,ivs1313,"A CLEAN and HONEST ELECTION..

A parting gift Pres. Duterte wants to leave us w/.
That would be a tremendous exclamation point to the abundance of what he has already served us.
#SalamatPRRD 
👊👊👊
🇵🇭🇵🇭🇵🇭"
286,2021-10-04 17:52:42+00:00,AllyTiara,"Kahit ano pang paninira nila sayo, ang mga kalahi lang naman nilang mga kikitid ang utak ang naniniwala sakanila
You Are The Best President Tatay Digong

#DuterteLegacy"
287,2021-10-04 15:14:10+00:00,pisomojacko,"Ask ko lang, bakit sa lahat ng message ni MAYOR sa talk to the nation/senate blue ribbon Committee ay hindi nya binabanggit ang pangalan ni Davao Boy LAO? #DuterteLegacy"
288,2021-10-04 12:50:04+00:00,themoreuhate,"ako lang ba ung natakot nung malamang magreretire na si Pangulong Duterte?
*lalakas na naman mga kriminalidad  sa bansa..
*balik na naman mga adik.
*madameng pang iba..
#runsararun
#BBM2022 
#SalamatPRRD"
289,2021-10-04 11:40:06+00:00,WeAre1_PH,"Thank you sa mga followers, Ill try my best to catch up. As you can see, hindi tayo gaya ng mga yellowtard trolls na palamunin. Nagw work din po ksi ang inyong lingkod. 😘 #BBM2022 #DuterteLegacy #Daughterte #LetLeniLeave2022"
290,2021-10-03 12:28:58+00:00,keikomgy,Salamat sir. May mga nagawa kayong hindi ok pero may mga ngawa din kayong dapat iappreciate ng taong bayan. Thanks s pagpapakulong s mga kapitbahay nming adik at pusher!!!! Kla q mga ayos n tao pucha drug adik at pusher pla ang mga hinayupak.  #SalamatPRRD
291,2021-10-03 10:47:17+00:00,JiBotzky,"The plain truth is PH lost Mischief Reef and Scarborough Shoal due to AbNoy, Albert del Rosario and Trillanes’ stupidity. #SalamatPRRD to your strong, balance and independent foreign policy since PH has not lost a reef or a shoal at the WPS during your presidency. 👏👏👊👊"
292,2021-10-03 10:40:43+00:00,myles_0215,#SalamatPRRD Dont mind sa mga haters at puro kuda na pabigat din naman sa bansa!!!!
293,2021-10-03 10:07:21+00:00,Bongtothemax,"#SalamatPRRD Kulang man ang anim na taon sa pag serbisyo mo alam namin na may bagong uusbong para maipagpatuloy ang maganda mong nasimulan para sa bayan..

#MarcosDuterteLegacies 
#ParaSaBayan🤜🇵🇭🤛"
294,2021-10-03 04:23:10+00:00,k_aletha,"Because of War on Drugs, no more drug users in the community making it a safer and better place for us. 

#SalamatPRRD"
295,2021-10-03 04:20:39+00:00,tsurina0926,#SalamatPRRD salamat prrd mahal ka nmin
296,2021-10-03 04:14:45+00:00,jacksquared5,No one else could have done it better. #SalamatPRRD
297,2021-10-03 04:10:20+00:00,julietromeomama,#SalamatPRRD for Tax Reform! Sa mga salot na panay ngawa jan! Aber mag bayad kayo ng tax via old system! Jusko di kayo makaka hinga sa laki ng tax noon! Pinaka magaling na nagawa ni PD30 yan aside from BBB project!
298,2021-10-03 04:09:36+00:00,PinagpalangAnak,#SalamatPRRD dahil kung hindi sayo patuloy pa rin maghahari ang tuwad na daan!
299,2021-10-03 04:06:37+00:00,PinagpalangAnak,For exposing the negative sides of gordon dracula and pakyaw... #SalamatPRRD
300,2021-10-03 04:03:00+00:00,YamauchiElena,"It was only 6 years we hoped you will be with us longer, You have changed everything for the betterment of everyone!!! You risked even your life for us ! No one could have ever done this Change ! Except You !!!  THANK YOU SIR !!! #SalamatPRRD"
301,2021-10-03 04:02:29+00:00,DonBro2020,#SalamatPRRD more projects in 2022-2028 for @SAPBongGo  as #VicePresident2022
302,2021-10-03 03:58:38+00:00,NNPZ_XVJGUIZL,Ang wall ko flooded ng magagandang DDS wag Sana madapuan ng mga dilawang tae nagkalat ngayon dahil sa #SalamatPRRD 🤣🤣
303,2021-10-03 03:48:59+00:00,JDWNSUN,Sa buong buhay ko ngayon lang ako sumoporta ng TODOBG TODO sa isang Pangulo at lider ng bansa. Ngayon lang ako nakaramdam na merong isang lider na isang Pangulo na kung ituring ang mga tao ayoarang anak. Kaanak. Sobrang mapagmumababa at maaruga. Tangapagtanggol namin #SalamatPRRD
304,2021-10-03 03:35:56+00:00,DavaoSenyorito,"Okay na kami dito sa Davao eh, we indulge your service through the years, and we don't want you to leave Davao City. But no, you let the whole Philippines experience the change, genuine and true service of this very government. . .

The Pilipino people deserve you. 
#SalamatPRRD"
305,2021-10-03 03:35:02+00:00,yeah_sike,"Thank for the 6 years, you have a good run, but a lackluster end of term, if there wasn't a pandemic I'd you were one of the best.
#SalamatPRRD"
306,2021-10-03 03:31:52+00:00,MisuKumori,#SalamatPRRD  I will always pray for you and your family.
307,2021-10-03 03:31:52+00:00,rafflegeander,#SalamatPRRD Ramdam nang mga ordinaryong tao ang pagbabago sa gobyerna. Lalo na kaming mga OFW. Maayos ngayong makitungo sa tao ang lahat nang nasa gobyerno.
308,2021-10-03 03:31:46+00:00,GobHenMiguelLDL,"3rd day for the filing of COC...

And the incumbent Mayor of Davao City is on leave and took a flight to Manila what comes next...

Abangan!

#SalamatPRRD"
309,2021-10-03 03:28:49+00:00,drhenry4,"Don't kill the momentum. Let's continue stopping the YellowIdyots. 👊
#SalamatPRRD"
310,2021-10-03 03:26:29+00:00,rsb0113,"#SalamatPRRD Sana maka-dalaw po ako Davao Tatay para makita ko man kayo. 
Maraming Salamat po. 🙂🙏👊"
311,2021-10-03 03:26:21+00:00,BaldYol,"#SalamatPRRD, you may not be perfect but you certainly have the right heart to serve the nation."
312,2021-10-03 03:18:50+00:00,LizaGBautista3,A blessed day to everyone!🙏God bless 🇵🇭 and God bless PRRD #SalamatPRRD
313,2021-10-03 03:18:06+00:00,ray_al_9,#SalamatPRRD You're the best and most felt president that we've ever had. Sana bago ka po bumalik sa Davao ay makita ka namin nang personal ❤️😊👊
314,2021-10-03 03:17:27+00:00,SheenababeManu1,"The best president ka tlga tatat digong, nang dahil sayo gumanda ang pilipinas. 

#SalamatPRRD"
315,2021-10-03 03:15:17+00:00,vampFLONZ,"#SalamatPRRD
Lakas mag reklamo hindi naman vaccinated. Hindi pa nag fofollow ng protocol."
316,2021-10-03 03:08:25+00:00,PererasJudah,"#SalamatPRRD 
For your love for the masses &amp; a better/safe Philippines for our children.
Our vote was well-worth it!
6 excellent years for a courageous, patriotic &amp; a humble government worker. 👊❤🇵🇭
#SalamatPRRD"
317,2021-10-03 03:07:40+00:00,ahjkilam,"#SalamatPRRD dahil tuwing may problema kami, nandiyan ka para dagdagan."
318,2021-10-03 03:07:37+00:00,Shnlyy,"#SalamatPRRD
Buti nalang ikaw yung presidente in this pandemic time,
Baka kung si ***** walang ayuda na naganap.
(Yolanda funds)"
319,2021-10-03 03:04:54+00:00,misshannahHhHh,#SalamatPRRD for the thousands lives most in your fight against drugs #EJK ICC is waving 👋🏼
320,2021-10-03 03:02:43+00:00,MariGrace07,"#SalamatPRRD Nawala ang ""tanim bala"" sa airports at nabawasan ng todo ang mga karumal-dumal na krimen o patayan dulot ng pagkabangag sa droga ng mga tao.👍👍👍"
321,2021-10-03 03:00:07+00:00,Cardinal_MIT_ME,"Bumilib at napamahal ako kay Presidente #Duterte dahil sa tunay at tuloy-tuloy nyang paglaban, pagwasak at pagpatay ng malapuganteng istraktura ng droga sa Pilipinas. 🙏🙏👊👊

#SalamatPRRD 
#DuterteLegacy"
322,2021-10-03 03:00:03+00:00,beerrttybrates,"#SalamatPRRD for setting the bar really really low, you're the best! 🤡"
323,2021-10-03 02:59:38+00:00,cloverfinger22,#SalamatPRRD sa lahat ng nagawa mo sa bansa kahit na kaliwat kanan yung kumakalaban sa inyo pinag patuloy nyo parin ang inyong ginagawa para mpa buti at mapaganda ang bansang pilipinas. sasabihin ko tlga sa magiging anak apo at mga ka apo apohan ko ikaw tlga yung pinaka the best.
324,2021-10-03 02:57:05+00:00,msuniversemimi,"Di ko magets ung program ni tatay na free educations until my beshy explain it, may vouchers palang bnbgay automatic sa mga kabataan na want to pursue higher education.. Naloka ako yun pala yun #SalamatPRRD #OursDU30 #TapangatMalasakit"
325,2021-10-03 02:55:51+00:00,928Sapphire,"HAPPY AND SO PROUD THAT YOU GAVE YOUR BEST FOR US PO. YOU MAY BE OUT OF POLITICS BUT FOR SURE, YOU'RE STILL AROUND TO LOOK AFTER US IN MAYOR SARA's LEADERSHIP 🙏🙏🙏#SalamatPRRD"
326,2021-10-03 02:54:21+00:00,LakasNgTimog,"Matagal ko nang mahal ang bayan ko. Walang duda. Ngunit ikaw lamang ang nagturo sa akin na minsan, hindi sapat ang pagmamahal. 

Dapat kaya mo itong ipaglaban. 

#SalamatPRRD 🇵🇭"
327,2021-10-03 02:52:17+00:00,coldfacedavao,"For the simplest reason of making the streets safer for our loved ones to come home everyday.

#SalamatPRRD"
328,2021-10-03 02:51:35+00:00,k_aletha,"No to drugs. Because of WOD,  nakakulong na si Delima. 
#SalamatPRRD"
329,2021-10-03 02:51:01+00:00,linda_vitaliano,"#SalamatPRRD kahit gusto p kitang nasa gobyerno, i have to accept d fact n gusto mo ng magretire u deserve it,sana lang yung iyung anak naman ang pumalit s iyo para ipagpatuloy ang mga plano n gusto mong magawa s bayan natin oh kaya si BBM ang iyung dalhin s pagka Presidente."
330,2021-10-03 02:47:41+00:00,jayemdotme,I will always be thankful on your fight against drugs. If not bc of you marahil ay patay na kaming magpamilya. Everyone who knew us alam ang aming pinagdaanan sa tatay naming lulong sa droga. You saved us from him Mr President.  #SalamatPRRD
331,2021-10-03 02:44:51+00:00,k_aletha,#SalamatPRRD is trending. Let's keep giving thanks to PRRD.
332,2021-10-03 02:40:35+00:00,musikerong,"Kung hindi nanalo si Digong ay problema parin natin ngayon ang ""Laglag Bala"" #SalamatPRRD"
333,2021-10-03 02:38:39+00:00,AniR113,"To the best-performing &amp; most hardworking Philippine President Duterte!

#SalamatPRRD"
334,2021-10-03 02:33:28+00:00,attyfrancis1,"Salamat PRRD sa pagtatanggol mo sa Pilipino sa pananamantala ng mga Oligarchs. 

Sa iyong pagmumura napilitan silang magbayad ng tamang buwis para may pera isulong mga infra project.

#SalamatPRRD"
335,2021-10-03 02:27:46+00:00,dianeninonu,"Love you Tay! Salamat sa lahat❤️
 #SalamatPRRD"
336,2021-10-03 02:24:55+00:00,Manny78027601,"Ang dami kung debate na pinag daanan para ipagtanggol ka kasi nakita ko at naramdaman ko ang malasakit at totoong pagmamahal mo sa bayan. Susuporta ako kung sino man iindorso mo. A way of thanking you. Dapat maipagpatuloy ang mgandang nasimulan ng isang PRRD.
#SalamatPRRD"
337,2021-10-03 02:19:07+00:00,musikerong,Marami akong kilala na naging pessimistic sa kalagayan ng bansa natin pero naging OPTIMISTIC sila nang umupo si Duterte. Kaya natin! Aim high Pilipinas! 👊🏾#SalamatPRRD
338,2021-10-03 02:15:12+00:00,Katreng_03,"Marami kang nagawang maganda pero ibay di ito nakikita at piniling sirain ka pero marami paring nag mamahal sayo! bilang mamayan huwag sisi sa lider lagi! magtulungan tayo kesa magsiraan💞💞💞
#SalamatPRRD"
339,2021-10-03 02:13:25+00:00,Katreng_03,"I didn't vote him na president noong nakaraang election but I still thank him for the good service of the country!!! maraming bumabatikos sayo bagkus may naiambag ka pdeng maganda at tatatak yon samin!! salute president ❤️💞
#SalamatPRRD"
340,2021-10-03 02:01:02+00:00,Lenigaga_kaba,Ang daming tanga nakikitweet ng #SalamatPRRD sakit ba sa Mata yung achievements ni Duterte na di kayang gawin ng mga DILAWAN NYONG SANTO/SANTA? Iyakan na naman kayo? HAHAHA.
341,2021-10-03 01:59:59+00:00,DredMarks,"You've done so much, bec of you, Filipinos will still enjoy Boracay and Manila Bay.  Sayang lang talaga nagkapandemic. Buti na lang ikaw ang Presidente ng mangyari to #SalamatPRRD"
342,2021-10-03 01:53:05+00:00,dotdotgamer,"Bilin ako sa #BuildBuildBuild projects 👍

#SalamatPRRD"
343,2021-10-03 01:51:58+00:00,9teen7ty2,"#SalamatPRRD sa:

15-billion pesos expenditures without paper trail sa PhilHealth
67-billion pesos naman sa DOH
8-billion para sa Pharmally
over 6,000 killed extrajudicially dahil sa Drug War
yung mga POGOng nagtakbuhan bago makuhanan ng tax
pagkawala ng Spratley Islands

etc."
344,2021-10-03 01:50:16+00:00,zacmaot,Setting high standards thru #BuildBuildBuild and others! #SalamatPRRD #DuterteLegacy indeed ❤️ 💙💜🖤💛💚🧡🤍🤎
345,2021-10-03 01:50:09+00:00,charing123,Thank you sa BBB projects mo. Malaking tulong sa mga Filipino #SalamatPRRD
346,2021-10-03 01:47:21+00:00,AlbertAtienza13,"Para sa akin the best po kayo president Duterte 
#SalamatPRRD"
347,2021-10-03 01:46:17+00:00,cliftonkngmaker,"Kapag may mga infasfructure project ang isang bansa kagaya ng mga airport,seaport,railway system at mga tulay  natural po na uutang ang isang bansa pero mababayaran din po yan sa kikitain na buwis ng mga ipinapagawa nito #SalamatPRRD"
348,2021-10-03 01:45:49+00:00,zacmaot,#SalamatPRRD sa iyong pagkamabayan. #DurerteLegacy
349,2021-10-03 01:44:29+00:00,jessie4895,Well-done is better than Well-said👊🏻 #SalamatPRRD
350,2021-10-02 23:53:09+00:00,joeyfranz27,Salamat kay na president kas Pilipinas #SalamatPRRD
351,2021-10-02 23:50:59+00:00,drhenry4,"The rockstar President who didn't put into waste his big political capital
#SalamatPRRD"
352,2021-10-02 23:50:09+00:00,cristonteveros,Thank you Sir President Duterte for awakening us #SalamatPRRD
353,2021-10-02 23:46:06+00:00,Krazey88,"Uy trending #SalamatPRRD

And the ugokes are groin crazy. Remember their campaign to dislike the Toni-BBM interview that BACKFIRED?

Ipa trend pa naten to ka DDS. 🤣 #SalamatPRRD"
354,2021-10-02 23:45:40+00:00,Jvillaruel07,Well you're not the greatest of all but at least you tried  #SalamatPRRD
355,2021-10-02 23:42:54+00:00,MariaIs81403937,"#SalamatPRRD
27 years of existence, sayo lang po ako humanga ng sobra..😊maraming salamat po.."
356,2021-10-02 23:39:38+00:00,yourscutee,"#SalamatPRRD sa pagpapaiyak ng mga dilawan at wokes 🤭😁 dahil dyan u make days kaabang-abang like telenovela. Ung di nila mcontain their damdamin sa stress, inis, u make them more panget🍿"
357,2021-10-02 23:34:29+00:00,jamph143,Magpapasalamat lang ako kung sa Davao lang maghahari mga Duterte. #SalamatPRRD
358,2021-10-02 23:34:18+00:00,bronzee22,We love you!!! Solid !!!! #SalamatPRRD
359,2021-10-02 23:33:23+00:00,bronzee22,Duterte Pa Rin  #SalamatPRRD
360,2021-10-02 23:30:58+00:00,wazpoppeen,Thank you Tatay D! #SalamatPRRD
361,2021-10-02 23:29:58+00:00,reel_jezz,"Salamat PRRD sa build build build, ang dami nten infra project- kso ang dami rin nting utang (same technique during martial law yarn!!😂😂😂) #SalamatPRRD"
362,2021-10-02 23:28:11+00:00,TheDoctorLuck,Bakit kayo nagpapa #SalamatPRRD? Sa June pa matatapos termino niya. Marami pa siyang gagawin para sa inang bayan. 👊
363,2021-10-02 23:27:52+00:00,reel_jezz,"Salamat PRRD, ung mga involve sa drug wl na sa kalsada, ns malacanang at adviser ung iba 🤣🤣🤣#SalamatPRRD"
364,2021-10-02 23:26:44+00:00,Apri90414972,"Dahil sayo nawala ang lahat ng Bentahan sa kalye ng Droga sa looban namin, thank you na save mo maraming kabataan, at sana maipagpatuloy ito ng mga susunod na presidente #SalamatPRRD 
👊👊👊"
365,2021-10-02 23:21:34+00:00,jenette15041,Thank you sir Duterte! The best president ever ! #SalamatPRRD  nawala lahat nang adik sa amin Kung may natira man takot sayo . Hindi na ako takot umuwi galing sa work kasi lahat sila desiplinado sa iyo MR. PRESIDENT.
366,2021-10-02 23:18:59+00:00,dietrich291,We love you Mr. President ❤️❤️❤️ #SalamatPRRD
367,2021-10-02 23:17:17+00:00,Raymond07838119,"Binalik mo ang morale ng MEN IN UNIFORM.
#SalamatPRRD"
368,2021-10-02 23:07:06+00:00,benjar_martin,"#SalamatPRRD 
Maraming maraming salamat po Mayor Digong :)"
369,2021-10-02 23:05:24+00:00,jose_samaritan,"#SalamatPRRD Ang pagiging Presidente ay isang sugal para sa kalusugan, ang mamuno ay hindi biru-biro lang. Mula sa puso ko, MARAMING SALAMAT, PRRD! Sana meron isang taong maipagpatuloy ang inyong nasimulan. Para tuloy-tuloy ang asenso ng bayan."
370,2021-10-02 22:59:00+00:00,prophlto,5 years ago I thank Pnoy for a stable economy throughout his term and now I will do the same with President Duterte. #SalamatPRRD
371,2021-10-02 22:58:36+00:00,DearMrt0,"#SalamatPRRD , never in the past were glimpse of cabinet meetings were televised, that's how transparent this Administration is. @PTVph @gmanewsbreaking @smninews @inquirerdotnet @pnagovph"
372,2021-10-02 22:35:29+00:00,Matina_Aplaya,"#SalamatPRRD hati ang campaign funds ng oposisyon ngayong #Eleksyon2022 #Halalan2022.

what are the chances that majority will rally behind BongBong Marcos....

still. ingat sa #SmartMagic. sabi ni OG di daw about the ""nakararami ang eleksyon"""
373,2021-10-02 22:23:17+00:00,ChiefJama,"#SalamatPRRD The most popular President! Salamat po, Mayor!"
374,2021-10-02 22:20:18+00:00,glaced2perfexn,"Sa administrasyon mo lang nangyari na mismo ang gobyerno ang lumalapit sa mga tao. (Typing this with teary eyes) 🥺

#SalamatPRRD
#DuterteForever 👊👊👊"
375,2021-10-02 22:19:40+00:00,be_kuiet,🇵🇭❤ Can't express enough how happy and thankful I was and I still am when you finally decided to run for presidency 6 years ago. #SalamatPRRD
376,2021-10-02 21:53:49+00:00,eddie020196,"Thank you PRRD for cleansing PH roads and streets which was run by hoodlums like holduppers, drug peedlers, snatchers, rapist and riding in tandems. With these DDS owe you a lot of respect as you made your promise. #SalamatPRRD as you never forsaken us. Mabuhay!!!"
377,2021-10-02 21:14:03+00:00,DrapizaPat,DUTERTE lang SAKALAM🇵🇭 #SalamatPRRD
378,2021-10-02 20:24:58+00:00,wolfgangnimbusx,"#SalamatPRRD
You set the bar high this much. We hope your legacy will continue."
379,2021-10-02 20:12:12+00:00,iamnotblind2019,"Ngayon palang,i feel really sad on the thought that after his tenure,i won't hear his voice nor see him on TV anymore.Napaka fatherly ang dating ng leadersship ni Tatay Digong.Ibang iba sincerity at pagmamahal at malasakit sa bayan.
#SalamatPRRD"
380,2021-10-02 19:18:27+00:00,MetalRain_76,"Isang probinsyano at tinawag pang cheap politician ang tunay na may pag mamahal sa bayang Pilipinas.

#SalamatPRRD"
381,2021-10-02 18:58:00+00:00,junvenzonramos,Para sa tunay at taos-pusong pagmamalasakit sa aming mga OFWs. 🙏 #SalamatPRRD
382,2021-10-02 18:41:34+00:00,in_filipin,"#SalamatPRRD 
daghang salamat for your service tatay Digong....... what you've done and sacrifices for the country and for all Filipinos around the globe."
383,2021-10-02 18:33:21+00:00,NNPZ_XVJGUIZL,What will happen to us now? #SalamatPRRD 😭😭😭
384,2021-10-02 18:19:27+00:00,pepekaloyski,"Maraming Maraming Salamat tatay Digs...👊👊👊duterte lang ang matikas at sakalam..
#SalamatPRRD"
385,2021-10-02 17:43:41+00:00,SiiniGeng,"Mga politiko ng oligarch, nalantad! #SalamatPRRD"
386,2021-10-02 17:40:52+00:00,SiiniGeng,Yellow lies exposed. #SalamatPRRD
387,2021-10-02 17:30:16+00:00,SiiniGeng,"Can’t blame Du30. For an honest and sincere man, being the president of the Philippines is exhausting and a most thankless job. Biruin mo, 5+ years of relentless attacks from the yellows and their MSM allies. Inabot pa sya ng pandemic.
#SalamatPRRD"
388,2021-10-02 17:29:42+00:00,casxmendoxa,"#SalamatPRRD at hindi mo kami pinabayaan. Thank you, Tatay! Stay healthy and safe. God bless! 🇵🇭"
389,2021-10-02 17:25:48+00:00,Victori75270308,#SalamatPRRD
390,2021-10-02 17:11:34+00:00,ludy16290067,"You are the best President of the Philippines , sir. Despite of the Pandemic and many natural calamities you did great. We will remember you as a president with strong Political will and with genuine love for the people. I salute you!  #SalamatPRRD"
391,2021-09-30 08:15:21+00:00,alecs1101,"BUILD BUILD BUILD, BORACAY AND MANILA BAY REHAB. NATIONAL ID, 10YRS PASSPORT AND MANY MANY MORE!#DuterteLegacy"
392,2021-09-21 01:06:18+00:00,Drogoluvsbubwit,"Free Higher Education
10 year Passport Validity
Build Build Build
Manila Bay and Boracay Rehab
Decent Housing for the Poor
Anti Terrorism Law
Anti Drug War

#DuterteLegacy"
393,2021-07-09 12:09:39+00:00,steveha01869464,"To those trying to DISCREDIT this GOVERNMENT UNDER DUTERTE ADMIN

I'll take only these 2 things.
 
MANILA BAY AND BORACAY.

For me these 2 are my evidence for PRESIDENT'S WILL AND STRONG GOVERNMENT.

Daming nang dumaan. 
DINAANAN LANG TALAGA.

#DuterteLegacy
#BBMSARARODI

sayo?"
394,2021-01-02 04:46:27+00:00,timowp17,"#DuterteLegacy: The last 18 months -- the last quarter of his mandate in Malacanang -- have just begun. 

Will he make some plot twist to redeem himself from the mess or will the people say, ""I've had enough of him!"""
395,2021-01-02 04:37:38+00:00,withKJUNGmystar,"#dutertelegacy  I believe is the best President for me. Madaming projects na di na aapreciate nang iilan kasi nga gusto nila ang masusunod.

Welk, kailang ba nakuntento ang mga Filipino? Masyadong madaming reklamo kala mo naman kaya nila patakbuhin ang Pilipinas."
396,2021-01-02 04:06:53+00:00,nexusxc21,"R E A D I N G   C O M P R E H E N S I O N people of the Philippines Republic dahil sa galit niyo nakalimutan niyo na magcomprehension sa mga situation. Nasa Pandemic pa tayo kapatid uunahin muna nila ung kapakanan mo, natin bago ituloy ung build build build. #DuterteLegacy"
397,2020-09-23 16:30:40+00:00,GrowlHarhar,"Bakit si PRRD ay Mahal ng mga Pilipino?

Dahil binitiwan nya noon sa Kampanya hangang ngaun ang kanyang SALITA ay may GAWA

Ang mga DILAWAN?

Pangkat ang kanilang bawat kataga ay puro PANINIRA?

Now u know bakit kayo lumubog nun 2019 lalo n sa darating 2022!

#DuterteLegacy 👊🏿"
398,2020-09-19 10:51:11+00:00,Protruth111,"I can just imagine the wrath and pissed off faces of the yellow opposition. AHAHAHAHAHA
😂😂😂❤️❤️❤️🔥🔥🔥 #AnotherMajorAccomplishment
#DuterteLegacy
#ManilaBaySands"
399,2020-09-19 05:37:23+00:00,GrowlHarhar,"Isang lingo binabatiko ang Dolomite sa Manila Bay

Walang humpay mga nGAWA ng Anti!

Ngaun nag bukas sa publiko ang dolomite singsa ng mga tao,

Kaya kayo mga dilawan, woke, ulalos, DORUGMITE kayo ngaun sa mga BATIKOS nyo, nGAWA p more!

LP Legacy vs #DuterteLegacy 
#DuterTIWALA"
400,2020-09-19 05:03:40+00:00,honeyjeffy_,"Tbh i want to visit Manila bay now, looks similar to the Boracay White sand too. 😍 #ManilaBay #DuterteLegacy"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
