Id,Date,User,Tweet
650,2021-09-20 12:52:30+00:00,rinajessa_,#DuterteWakasan #DutertePalpak #DuterteCorrupt #DutertePanagutin
651,2021-09-20 12:30:39+00:00,AndreiDimitri64,"#DutertePalpak
#DuterteManyak
#DuterteTraydor
#DuterteDuwag
#DuterteKriminal
#DuterteInutil
#DuterteWakasan"
652,2021-09-20 10:59:17+00:00,kolsenertito,"Sa panahon natin ngayon, kesehodang bakunado ka o hindi, getting COVID is only a matter of time. Not if, but when.
Kaya ingat ang lahat. Magpabakuna kung may pagkakataon. At huwag umasa kay #DutertePalpak"
653,2021-09-20 10:33:40+00:00,stuff_dream,#DutertePalpak try mo ikaw pumasok sa skol.
654,2021-09-20 09:19:54+00:00,ariestotl,Dalawang FB friends ko ang DDS at Marcos loyalist.... Ewan ko sa inyo kung bkt bilib na bilib kayo sa mga magnanakaw na yan. Kung di nagnakaw mga yan mas maunlad tayo ngayon. Wala tayo sa ganitong sitwasyon. #DutertePalpak #MarcosMagnanakaw
655,2021-09-20 08:26:56+00:00,IRenzmond,"Wala manlang naapprove na aquisition project ng PN at PAF sa current administration samantalang noong 2016 puro yabang at satsat.
#DutertePalpak
#NeverAgain"
656,2021-09-20 06:16:51+00:00,uhDAMNson,gusto ko lang sabihin na mag register to vote kayo and magpa vaxx kayo please wag tau bobo #RegisterToVote #DutertePalpak #GetVaccinated
657,2021-09-20 06:06:46+00:00,papi_ken21,"Kung walang tinatago bakit ayaw pa imbestiga sa ICC?? Bakit ayaw ipakita at ilabas ang SALN?? Bakit ayaw ipakita Health Records?? Bakit takot? Walang tinatago right???
#DutertePalpak
#DuterteInutil
#DuterteWakasan"
658,2021-09-20 05:29:46+00:00,ands_randell,"Posting and sharing about the government without having knowledge about it doesn't make you right, educate yourself first bago mo baguhin yung stand mo. Hindi sapat na action yung basta baguhin mo lang yung shinashare mo, dapat alam mo din kung ano yun. 
#DutertePalpak"
659,2021-09-20 05:27:33+00:00,cafestaehyu,#DutertePalpak
660,2021-09-20 00:45:35+00:00,JustMe80041125,Pinaka walang kwentang naging Pangulo ng Phil si Duterte  #MaySaltikSiDuterte #DutertePalpak #DuterteInutil
661,2021-09-20 00:23:50+00:00,nicomontinola,"People should have the right to protest if they see that justice is not upheld by our govt. Govt must answer the will of the people, not impose its own will. There should be rule of law, accountability, transparency etc but there is none at the moment. #DuterteCorrupt"
662,2021-09-19 12:44:51+00:00,aj_masigan,"Duterte is fatally wounded. He faces charges for  plundering  billions o and for the murder of thousands, each crime having no provision for bail under the penal code. Plus the ICC looms.  Indeed,  the start of the end has come. Let justice prevail. #DutertePalpak"
663,2021-09-19 10:58:10+00:00,MyKey_10_07,"Ang daming matapang lumaban ngayon sa palubog, laos, at nanghihinang Panggulo.

For me, ang totoong matapang ay yung sumalungat sa demonyo at the early part of this evil regime.

This is why I am for Robredo and Sentri.
#LetLeniLead 
#DuterteCorrupt"
664,2021-09-19 09:59:45+00:00,mordsithV,"The louder they are the more insecured they become.
#DuterteCorrupt 
#DDSTanga"
665,2021-09-19 09:26:46+00:00,borkborkbitch,#DutertePalpak pa rin hahahaha daming DDS sa comsec taena
666,2021-09-19 08:34:59+00:00,gjuandc,"Sa tuwing lumalabas ako..
Ramdam na ramdam ko ang kurapsyon..
Nakalagay ba naman sa mukha ko eh..

#OUSTDUTERTENOW #DuterteCorrupt"
667,2021-09-19 06:58:25+00:00,judeetaan,I will always be proud of myself for voting Sen. Mirriam Defensor Santiago. #DutertePalpak
668,2021-09-19 05:44:12+00:00,albertpagunsan,COVID-19 is real. My mother's cousin died because of COVID-19 while in isolation. He was a returning OFW. We were not close but my mother is devasted. They have been planning a reunion for decades. Please get vaccinated and wear a double mask! #DutertePalpak
669,2021-09-19 03:29:41+00:00,JustRouIt,"Yung mga DDS na tumatawa dahil may namatay na dating miyembro ng gabinete ni PNoy, sige lang. Bawian lang yan pag namatay ang poon ninyong ni hindi na makapaglakad ng maayos. 💩 #DutertePalpak
#DuterteInutil"
670,2021-09-19 02:40:27+00:00,CityMouse14,"Puro photo op lang daw si Leni.

Pinagtatakpan ang katotohanan na laging tulog sa maghapon ang amo nila. Kaya sa gabi lang nakakapag tape ng pagmumura na ngayon ay sa umaga na ipinalalabas.

Pwede sya na pangulo ng mga bampira. 

#dutertetamad #DutertePalpak"
671,2021-09-19 00:12:13+00:00,whinernga,Ano na 🇵🇭?! Mga panahong ayoko na maging Filipino at gusto ko na mag migrate sa ibang bansa! #gisingpilipinas #wakeupph #whatshappeningphilippines #ddshit #DutertePalpak #ddsbobo #ddstanga #NeverForget #NeverAgain #accountkotopakemo #whinerngadba
672,2021-09-19 00:02:03+00:00,ReplyCarlos1988,Ang galing talaga! Nasa Davao na naman ang lahat ng Pfizer BioNTech vaccines! #DuterteLegacy #DutertePalpak #Halalan2022 #LetLeniLead
673,2021-09-18 21:49:36+00:00,cabrera_marco,"Yung dabarkads ng mga taga palasyo ang mamahal ng mga sasakyan, tapos yung mga health workers nganga!
#DutertePalpak
#COVID19PH"
674,2021-09-18 16:01:33+00:00,my_monica88,"Mayaman ang Pilipinas sana kaso inuuna ang pagnanakaw sa kaban ng bayan!

#DuterteWakasan 
#DutertePalpak"
675,2021-09-18 13:26:57+00:00,aj_masigan,"How far we have fallen since our peak in 2016. Duterte duped the country w/ his false promises. Then corrupted our justice system, brought back corruption, brought back impunity and destroyed the economy --in that order. May he and his tribe pay the price of it all #DutertePalpak"
676,2021-09-18 08:24:08+00:00,binothought,"Professional nga, panatiko naman ng mga Marcos, hay,
Anong nangyari sayo sa History classes mo?

#MarcosMagnanakaw
#NeverAgain
#MARCOSNOTAHERO
#DuterteCorrupt"
677,2021-09-18 07:01:59+00:00,MyKey_10_07,"Kaya pala galit daw siya sa corrupt.
Ayaw ng may kakompetensya.
Gusto nya siya lang bukod tanging corrupt.
#DuterteCorrupt"
678,2021-09-18 03:04:55+00:00,BTiamsic,"Yung sa #SquidGame nagpapakamatay para 1 Billion Pesos, samantalang yung #PhilHealth nagpapakasarap buhay sa 15 Billion Pesos

#DutertePalpak #DuqueResign #philhealthscam"
679,2021-09-18 02:40:44+00:00,httpengr,DDS on tiktok are attacking me non-stop 🤡🤡🤡 bahala kayo mag comment nang magcomment lol hindi ko kayo papatulan #LabanLeni2022 #DutertePalpak
680,2021-09-18 02:11:52+00:00,saintcrucis,#putanginamoduterte #duterteinutil #DuterteCorrupt #DutertePalpak
681,2021-09-18 01:17:15+00:00,warmteabreaks,Don’t believe the Sara/Digong Duterte Running or Not Running. It’s enough that we keep it in the mass consciousness that the #DutertePalpak - #DuterteCorrupt political representation (plus the Marcoses) is not an option. Notice how they - greedy trapos Tango with public uproar.
682,2021-09-17 22:10:16+00:00,ColeenIturrald2,"Hindi mo malalaman ang totoong sitwasyon ng gobyerno kung maswerte kang isa sa pamilya mo ang di pa nawawala dahil sa covid- 19. Open eyes mga new voters. Use your powerful vote wisely! ✨
#DuterteCorrupt #LetLeniLead #2022Elections"
683,2021-09-17 15:55:23+00:00,nicomontinola,"Senate Blue Ribbon Committee head says that so far they have uncovered  'fraud, waste and abuse' in the Duterte handling of the pandemic.
Let me add: systematic and widespread corruption. 
Duterte regime gave us a dysfunctional govt when we needed govt the most!

#DuterteCorrupt"
684,2021-09-17 12:39:41+00:00,jamesmangulad,excited bukas pumila sa Comelec #Halalan2022 #DutertePalpak #notomarcos
685,2021-09-17 11:45:44+00:00,yomiyoukai,Congratulations to the people of Indonesia for winning your case towards your leaders neglect. This is historic which I doubt that Filipinos will never be able to surpass. It is good to know that democracy is practiced properly in other countries. #DutertePalpak #DutertePalpak
686,2021-09-17 11:04:59+00:00,markedpcy,"HELLO KUNG DDS KAYO, PLS UNFOLLOW/BLOCK ME ❤️ thank you! #DutertePalpak"
687,2021-09-17 10:42:08+00:00,babyfly1006,"Pag nga naman supalpal, tiklop eh noh...pero DDS bastos kausap tulad ng poon nila, Marcos loyalist naman may finesse sumagot pero ang laging birada ""Educate yourself"" pag wala ng masagot... cough cough #DutertePalpak #DuterteGuilty #NeverAgain #NeverForget"
688,2021-09-17 09:22:29+00:00,jeffkreuz,"yung malalaman mo, ung tax mo, pinambili ng luxury cars ng Pharmally officials... nakaka-suka na. #DutertePalpak #DuterteInutil #DuterteCorrupt"
689,2021-09-17 07:52:20+00:00,TweetPatrols,Pinapasabi ni Aling Maria sa tindahan na dedees na di daw po siya nanonood ng hearing… ayaw niya daw po malaman mga yan 😳 #IgnoranceIsAChoice 😅 #Pharmally #DuterteCorrupt
690,2021-09-17 06:23:52+00:00,Silentforce0816,Kung me utang n loob ang presidente s mga 2mulong s knya k2lad ni Michael Yang s pgkpnalo noong 2016. Dpt ms tnawin nya ung 16M n bumoto at m3yan n2. #senatehearing #Senate #DutertePalpak #DuterteInutil #DuterteWakasan #kalmaAkoLangTo
691,2021-09-17 04:57:24+00:00,c_bibi,"The more Bong Go talks, the more he and #DuterteInutil #DutertePalpak becomes more obvious. #NoToDuterteEnablers #NoToDutertards #NoToAnotherDuterte #NoToAnyDuterte #NoToBongGo #NoToSara #Eleksyon2022 #Halalay2022"
692,2021-09-17 03:01:57+00:00,dalawatayo,Hayaan nyo muna ICC focus tayo sa corruption lalo na sa DOH. Okay. Ano nga uli nag request ng quote nag deliver na? #DutertePalpak
693,2021-09-16 18:26:37+00:00,TatakLeni2022,"Sabi ni inday, suportahan daw tatay nya.. tama! Suportahan natin na makulong sya sa Hague.. suportahan nating ma impeach sya.. suportahan nating mailaglag sya ng mga kasabwat sa pangungurakot!!
#DuterteCorrupt 
#impeachduterte 
#ICCJailDuterte"
694,2021-09-16 16:43:13+00:00,MyRizalPH,Our friend who was FULLY VACCINATED with Sinovac died today from complications related to covid. Was hospitalized and intubated. This is on you @DOHgovph @SecDuque @RRD_Davao #DutertePalpak #DutertePanagutin #DuquePanagutin Pakainin kayo ng ginto sa impiyerno.
695,2021-09-16 16:03:06+00:00,BIENsays,Kaya ayaw siguro ipakita ni #DuterteCorrupt ang SALNs niya dahil makikita dun yong kickback niya sa loob ng halos anim na taon. #ReleaseYourSALN
696,2021-09-16 15:05:17+00:00,MrFunnyFFF,"Healthcare workers sa ibang bansa gets so much care from their gov't but here in the Philippines they don't get any care because gov't do not care🙄🙏

#DutertePalpak"
697,2021-09-16 11:20:16+00:00,giannakirs,"Ambot sa imo ya ser. Parang wala lang sayo ung pandemic permi ka nakatutok sa eleksyon kag politics. Inutil pa din. Daming arte, try din kaya suotin at lumabas ho kau para malaman kung gaano kasakit suotin ung face shield.
 #DutertePalpak @gmanews @ABSCBNNews @cnnphilippines"
698,2021-09-16 09:54:47+00:00,pinoysiwowie,"sus, kailan ba nakipag-cooperate ang administrasyon kapag kapalpakan at kasamaan nila ang iimbestigahan? imbestigasyon na nga lang sa senado, kung anu-ano'ng pinagsasabi, ito pa kayang ICC investigations. #Frontline @News5PH #MostCorrupt #MostEvil #DuterteCorrupt"
699,2021-09-16 09:28:41+00:00,FROS38,"Duterte : I’d rather die than face ICC 
#philippines #phgovernment #ICC #DutertePalpak"
700,2021-09-16 08:54:44+00:00,_stephsun,"Sa mga botante sa susunod na halalan, pakiusap lang, alang-alang sa bayan,  huwag niyo na iboboto ang mga kampon ni gongdi. Utang na loob! 
#tamanasobrana #DutertePalpak"
701,2021-09-16 08:25:34+00:00,iampimous,"Ano naaaa. Normalize 20k cases a day? If I remember correctly, last year we were already losing it when we reached 100 cases a day. Grabe.

#DutertePalpak #DuqueCorrupt #DuqueResign"
702,2021-09-16 08:11:18+00:00,FraseTweeting,"#DutertePalpak
#DapatSiLeni 
#Robredo2022
#Sana2022Na 
#NoToImpunity
#StopTheKillings
#NoToEJKs 
#NoToPoliticalDynasties 
#NoToDutertes 
#NoToMarcoses 
#NoToMartialLaw
#NeverAgain"
703,2021-09-16 07:37:52+00:00,Haruto_Fanboy,"Kadiri naman mga dati kong officemate na DDS pa din hanggang ngayon. Naka-unfollow na ako lumilitaw pa din sa timeline ko. Walang character development. Sabagay sa prod nga laging tulog eh hahaha! Iwwww!

#DutertePalpak"
704,2021-09-16 05:14:15+00:00,amaisa_enron,At sa sobrang galing ng paghandle ng gobyerno sa pandemic na to e dalawang beses ng naudlot ang pagpapadala sakin ng company ko sa ibang bansa. Last year which is US-bound. Tapos etong October na Europe-bound dapat. #DutertePalpak
705,2021-09-16 04:08:38+00:00,ohohdann,"BAKIT PARANG ANG TINGIN KO SA GOBYERNO NATIN PARANG PAMAMAHALA NI INA MONTECILLO DUN SA ANG TANGING INA NUNG NAGING PRESIDENTE SYA??! HAHAHA

KUNG SINO SINO NA LANG INAAPPOINT SA POSISYON! POTA! #DutertePalpak"
706,2021-09-16 04:04:08+00:00,mangtomas2020,"Ah okay so pag #DDS, #DavaoDrugSyndicate pala. Tsk tsk.. kunwari lang pala galit sa mga #corrupt at #druglords. Haayyyy #naDuterteTayo #DutertePalpak"
707,2021-09-16 02:36:40+00:00,rras22,"What great way to start your day: ICC news on Duterte’s pending trial, UP’s statement on Hariruki, @ChelDiokno announcing senatorial bid. #tippingpoint #reckoning coming soon!  #damningRoque #DutertePalpak"
708,2021-09-16 01:28:52+00:00,ThgindimR,"Nakakaa-czar pakinggan ang boses ni Salsal Panelo sa radyo, at kung ano anong mga argumento niya pangdepensa kay #DutertePalpak laban sa ICC. Ganitong klaseng mga abogago ang sisira sa propesyon ng abogasiya! Chief Presidential Illegal Counsel, #SalsalBulok"
709,2021-09-16 01:17:30+00:00,shiinecruz,Guilty ka???? #DutertePalpak #DutertePanagutin
710,2021-09-16 01:13:27+00:00,shiinecruz,Ang pangit ng umaga ko dahil sa talk to the people na ito. #DutertePalpak
711,2021-09-15 17:53:23+00:00,UltraViol8r,"Is it just me or are the M/arcos apologists and #DutertePalpak defenders in Twitter mostly posting sexual/adult content?
Not that I mind. It makes it easier to cull them."
712,2021-09-15 16:03:46+00:00,jakobbstar,"Yung mga pro BBM, sila siguro yung mga anak at apo ng mga nang-walang hiya sa mga Pilipino noong panahon ni Ferdinand Marcos? Sila yung mga anak ng rapists, murderers, plunderers, at nakinabang sa nakaw na yaman at kapangyarihan during Marcos regime. #NeverAgain #DutertePalpak"
713,2021-09-15 15:44:12+00:00,nicomontinola,"Our Executive, Legislative and Judicial branches of government are occupied by some of the most dishonest, shameless,  conniving officials infected with the DDS virus. Take our country back and elect honest, competent and professional public servants in 2022. 

#DutertePalpak"
714,2021-09-15 15:32:56+00:00,thatkidcaspian,"INUTANG NA DUGO NG PASISTANG REHIMEN,
SINGILIN!!! PAGBAYARIN!!!

Isang malaking hakbang ang imbestigasyon ng ICC para panagutin ang rehimeng Duterte sa lahat ng kahayupan at mga kriminal na kapabayaan!!! 

#DutertePalpak 
#dutertewakasan"
715,2021-09-15 15:06:47+00:00,UltraViol8r,"Fuck you PEZA, for making working onsite mandatory despite the rising cases and the continued ineptitude of the #DutertePalpak regime in handling the plague."
716,2021-09-15 15:01:40+00:00,Alfred73902659,"Toni Gonzaga - enabler 
#NeverAgain 
#dutertepalpak 
#DuqueResign"
717,2021-09-15 13:17:32+00:00,nicomontinola,"“No nation deserves him because nagtiwala ang tao [because the public trusted him] and he betrayed the trust of the people,” _ Senator Gordon finally said the truth about Rodrigo Duterte, the most corrupt leader in Philippine history since the Marcos-era.
#DuterteCorrupt"
718,2021-09-15 11:16:17+00:00,kaliyugKarna,Another red! Down to 8 men. This is getting worse. No one cool enough to stop the meltdown? #DutertePalpak
719,2021-09-15 10:52:38+00:00,SlayerNgJupal,"Talked 2 a friend earlier &amp; we talked about the Pharmally fiasco, out of d blue he confided that I was d one who converted him. He was a dds b4, a self confessed na-duterte, &amp; now he's not anymore, all because of our political talks. May pag-asa pa.
#Halalan2022 
#DutertePalpak"
720,2021-09-15 10:14:00+00:00,nicomontinola,"Correct me if I'm wrong: Malaysia govt is a federal system which Duterte and company wanted to copy. However, today Malaysia is almost a failed state because it created an authoritarian govt which failed to benefit the masa. Sound familiar? 
#DuterteCorrupt 
#DutertePalpak"
721,2021-09-15 09:41:41+00:00,pinoysiwowie,"willie, tatakbo ka pa rin sa partido ni Du30? base sa kwento ni lito camo, kitang-kita na lumala na ang sitwasyon ng health care system sa bansa, lalo sa mga ospital. kung hindi sana minaliit ng gobyerno ang virus noong 2020. @tutoktowinGMA @gmawowowin #DuqueResign #DutertePalpak"
722,2021-09-15 09:35:18+00:00,pinoysiwowie,madaling ikatwiran 'wala tayong magagawa' kasi yan ang kapabayaan ng gobyerno noon pang marso 2020. kung mabilis na tinugunan at hindi binalewala at minaliit ang virus. @tutoktowinGMA @gmawowowin #DuqueResign #DutertePalpak
723,2021-09-15 07:16:05+00:00,pinoysiwowie,"sen. @DickGordonDG siguro naman noong olongapo mayor kayo, kilala nyo na si PDuts. me ""alam"" na kayo sa kanya. noong inimbestigahan ni sen. @SenLeiladeLima sa davao death squad, parang naging abogado pa kayo ni duterte. sana noon pa naputol na mga sungay ni PDuts. #DuterteCorrupt"
724,2021-09-15 05:54:05+00:00,PinoyGising,Ang gulo ng mga bagong alert levels. Kasinggulo ng pandemic response ng national government.#DutertePalpak #DuqueResign #DuterteInutil
725,2021-09-15 03:30:55+00:00,winseoya_,"Say it with me

WALANG PAKIALAM ANG GOBYERNO SA MGA PILIPINO

#OUSTDUTERTENOW #DutertePalpak #DuterteCorrupt"
726,2021-09-15 00:18:26+00:00,natoreyes,"1. Ang bagong quarantine classifications ay nakatuon sa paano mapapaluwag ang paggana ng ekonomiya pero hindi pa rin sinasagot ang problema sa mababang testing, mahinang contact tracing, mabagal na vaccination at limitadong kapasidad ng mga ospital.
#DutertePalpak"
727,2021-09-14 23:25:36+00:00,miguelbreyes81,#TangInaMoBongGo #DuterteInutil #DutertePalpak
728,2021-09-14 22:26:51+00:00,Chong_Seller,"Marami pa bang suporters ang Duterte Administration sa ngayung panahon?

#DuterteInutil #DutertePalpak #ddstanga #Halalan2022"
729,2021-09-14 19:33:51+00:00,EdwinGalvez,"Walang delicadeza (no shame)! Duterte and the Davao Mafia, all lapdogs of China, milked Filipinos of billions of pesos during a pandemic. If that is not corruption, I don't know what is. #DutertePalpak #DuterteKurakot #DuterteCorrupt"
730,2021-09-14 13:51:38+00:00,kkateow,#DutertePalpak so true
731,2021-09-14 11:15:21+00:00,Joempossible,Alert level 4 pero di muna nag umpisa sa 1?! Ano yorn??? 🥴 tama na pang ga-gago #DutertePalpak #DuterteCorrupt #dutertetamad #duterteinutil
732,2021-09-14 10:53:28+00:00,stuff_dream,Potang ina mo #DutertePalpak
733,2021-09-14 10:49:01+00:00,jmschumey,"Not just his SALN, Inutil hasn’t reported to congress his office’s annual savings since 2017. #DuterteCorrupt #DuterteMagnanakaw #OustDuterteNow"
734,2021-09-14 10:00:11+00:00,mervindee,Takteng yan. Bawal pa din gym sa NCR. Ano na? Walang usad. Same same lang. #COVID19 #DutertePalpak
735,2021-09-14 09:04:47+00:00,JingCasamayor,Change is coming! Duterte's mantra for last election that captivates Filipinos. Guess what? It's true. They've CHANGED so fast. #DutertePalpak
736,2021-09-14 08:36:40+00:00,jmschumey,The senate hearing isn’t distracting your cabinet or taking them away from their work. We wouldn’t be in this shit if your lazy admin is working. #DutertePalpak #DuterteTamad #DuterteCorrupt #OustDuterteNow
737,2021-09-14 07:18:36+00:00,jepoyzters,"wow ah P10B of govt saving spent on swimming pools, cruise ports, and other infra projects? In time of pandemic where kulang sa hospital and quarantine facilities, pondo para sa welfare ng ating mga frontliners? ang galing galing! #DuterteInutil #DutertePalpak"
738,2021-09-14 07:06:53+00:00,halililu7,"Hayup na GCQ alert level 4 busit na gobyerno to 😠😠😠😠😠
#DutertePalpak
#DuterteInutil
#DuterteNakakasukaNa"
739,2021-09-14 06:47:17+00:00,_ryanboston,#LigtasNaBalikEskwela #DutertePalpak
740,2021-09-14 06:33:42+00:00,ea_nitche,10% capacity for indoor (dine-in) for fully vaccinated only. Wtf? Kala ko ba di niyo pinipilit ang mga tao magpa bakuna? Eh sa balikong desisyon niyo na naman pinapahiwatig niyo na required para makakain sa loob ng resto. Pagod na kami sa katangahan niyo #DutertePalpak
741,2021-09-14 06:01:55+00:00,cabrera_marco,"Araw-araw nlang makikita mo si Digong na parang batang inagawan ng candy.
#Philippines #DuterteCorrupt #DutertePalpak #Eleksyon2022
#isipBata"
742,2021-09-14 03:47:19+00:00,peggyscdp,"Let me put it in terms they'll understand (since mga utak-pulbura yung iba dyan): war against a virus ito at proper healthcare is our best hope. 

Para naman sa mga business-minded: invest in our healthcare experts. Our scientists. Please. 

#DutertePalpak #DuqueResign"
743,2021-09-14 03:33:09+00:00,thelifeofmarky,Bakit may alert level 1-4? Ano to bulkan? #DutertePalpak
744,2021-09-14 03:26:50+00:00,zzzSnooze1,"US: Met Gala 2021
PH: Alert Level 4 on 16Sep
#DutertePalpak"
745,2021-09-14 02:29:33+00:00,Owibyen,"ekonomiya talaga muna bago pandemiya eh noh? #DuterteBuang
#DutertePalpak"
746,2021-09-14 02:13:00+00:00,SappySaging,#DutertePalpak. PERIODT.
747,2021-09-14 02:04:57+00:00,stompnoise,Everytime nakikita ko nagsasalita si duterte gusto ko siya sabihan ng shut the fuck up! #DutertePalpak
748,2021-09-14 02:02:48+00:00,zzzSnooze1,"Regardless of classifications or alert levels, kung wala talagang malasakit at konkretong plano ang mga kinauukulan, we will all be stuck in a rut. #DutertePalpak"
749,2021-09-14 01:18:20+00:00,jmschumey,"The gov’t had Php200b savings last year &amp; they said walang pondo for ayuda &amp; for HCWs. They also spent P10.3b for sports facilities, convention centers, a cruise ship port &amp; a cafeteria during the pandemic. #DuterteManhid #DuterteCorrupt #OustDuterteNow"
750,2021-09-14 01:09:10+00:00,quaesitor_mnl23,"Oy giaing si Kanor, may talak to the people. #COVID19PH #DutertePalpak"
751,2021-09-14 00:36:31+00:00,pinoysiwowie,"sabi ng isang miyembro ng hugpo ng panggago, refined version ni digong si sara (without Honesty). parang nakakakumbinsing mas mabuti si sara... hahahaha. kaya pala nananapak ng pulis. #NoToDutertes #DutertePalpak"
752,2021-09-13 23:45:20+00:00,rachelsabando,"It's terrifying how we're already 500+ days into this pandemic's lockdown yet, we have no signs of curbing the spread of the COVID-19 virus. It's not a matter of ""IF"" we're going to get the virus anymore, but a matter of ""WHEN.""

#OustDuterteNow #DuqueResign #DutertePalpak"
753,2021-09-13 22:10:00+00:00,joshuagween,"Any1 here tired of #DutertePalpak Admin? SO ANO PA HINIHINTAY MO, MAGPAREHISTEO AT BUMMOTO. BAKA IKAW ANG TIE BREAKER ✊🏻#PILIpinas2022"
754,2021-09-13 21:59:29+00:00,DeeJayBee42,"I vehemently disagree with majority of this administration’s policies .... so charge me with reason. 
;-)
#DutertePalpak #DuterteInutil"
755,2021-09-13 14:40:23+00:00,isabllmrie,"#DuterteIbagsak
#DuterteInutil 
#DutertePalpak 
😌😌😌"
756,2021-09-13 14:32:14+00:00,DomengKuda,Biglang sulpot naman itong Mon na ito. Sino ka na nga uli? #epal #tabogo #DutertePalpak #inutil
757,2021-09-13 13:02:05+00:00,stardustmind,Diko naranasan ung sinasabi nyong Golden Age ng Pilipinas sa regimeng Marcos.Good for you po at may memory kayong ganyan.Iba po kasi pinagdadaanan ng Pilipinas ngayon kaya wag niong ipilit sa akin na gustuhin sila at tong #dutertepalpak. -told my Mom today
758,2021-09-13 12:44:41+00:00,GisingPilipino,"Dalawang drug lord ang malapit kay Duterte, si Peter Lim at Michael Yang. 

Si Yang, nakakuha ng bilyon na kontrata sa gobyerno. Si Lim naman, nakatuntong pa sa Malacañang bago nagtago.

MALINAW NA YONG KAMPANYA LABAN SA DROGA AY KAMPANYA LABAN SA KAKOMPETENSYA.

#DuterteCorrupt"
759,2021-09-13 12:15:58+00:00,navarez_nj,"Gusto ko ng maging Tsekwa at magnegosyo... Isispin mo Presidente abogado mo! 😱🙄

#DutertePalpak 
#DuterteInutil 
#DuterteCorrupt 
#DuterteResign"
760,2021-09-13 11:52:13+00:00,miguelbreyes81,#TanginaMoBongGo #DuterteInutil #DutertePalpak
761,2021-09-13 11:46:34+00:00,jacques_lakan,"Can you believe that even after 500 days of lockdown, it's more dangerous to go out NOW than it was to go out last year at the start of the pandemic. Grabe, #DutertePalpak talaga #DuqueResign #OustDuterte"
762,2021-09-13 11:43:47+00:00,potatoprincesh,"online bardahan ft. dp blast ng gy 💜💜💜
PERO ANG PINAKAMAHALAGA AY

#LigtasNaBalikPaaralan
#DutertePalpak
#DuterteWakasan"
763,2021-09-13 11:13:48+00:00,MyKey_10_07,"Ang systema ay nilagay for transparency para nga maliwanag kung may nagnakaw o wala.

Brasuhin mo ba naman yung systema kasi siga ka tapos pag natanong yung mga bata bata mo ng katakot takot na kapalpakan mo eh aawayin ang lahat na parang asong baliw.

#DuterteCorrupt 
#Traydor"
764,2021-09-13 11:00:09+00:00,virayjulia,"wala na talagang ginagawang paraan administrasyon para masolusyonan yung increasing cases per day, no? yung mass resignation ng frontliners?

buti nakakatulog parin ng mahimbing mga nasa gobyerno, knowing na pabagsak na healthcare system ng bansa.

#DutertePalpak
#DuqueResign"
765,2021-09-13 10:44:11+00:00,JudeMedick,Harap harapan na ang panloloko ng gobyerno ni Duterte. #DuterteCorrupt #duterteresign
766,2021-09-13 09:01:10+00:00,palebp,"Malapit na mag supply ang Pharmally ng WHEELCHAIR.
#DutertePalpak #DuterteWakasan #DuterteCorrupt"
767,2021-09-13 08:59:41+00:00,apojoe,"Pharmally will get away with it because P Duterte is letting them get away with it. 
#DuterteCorrupt"
768,2021-09-13 07:27:40+00:00,nakakarimarim_,"yehey, naka enroll na ata ako whahahaha. grabe mag lakad ng requirements and such ngayong MECQ, sobrang hassle, lalo na yung biyahe (buti na lang may libreng sakay sa bus until december). tang ina mo talaga Duterte hayup ka. 

#DutertePalpak"
769,2021-09-13 06:59:29+00:00,nikkiangara,Atty. Fortun said Michael Yang has been cooperative. What a laugh. Wasn't he subpoenaed a few times and he chose not to cooperate. He only came on Friday after a warrant was issued. #DuterteCorrupt #DuterteResign #DuqueResign #PharmallyScandal
770,2021-09-13 06:56:46+00:00,nikkiangara,This asshole Michael Yang is on bed rest for 5 days as per doctor's orders in Davao due to hypertension. #DuterteCorrupt #PharmallyScandal #SenateHearing #DuterteResign #DuqueResign
771,2021-09-13 06:23:58+00:00,nikkiangara,Imee Marcos flipped like a pancake. 😂😂😂 #PharmallyScandal #DuterteCorrupt #DuterteResign #DuqueResign
772,2021-09-13 05:08:53+00:00,zzzSnooze1,"US: MTV VMAs
PH: Granular Lockdown
#DutertePalpak"
773,2021-09-13 04:58:07+00:00,worldclass_AC,"Kawawang kawawa na ang mga healthcare workers, mga guro, mga manggagawa, mga mag-aaral, at ang bawat Pilipino na nasa Pilipinas. Kailan ba tayo uunahin ng gobyerno? 

Puro kayo kapabayaan! #OustDuterte #OustDuterteNow #DutertePalpak"
774,2021-09-13 04:46:44+00:00,worldclass_AC,Isang malaking clown ang Duterte administration. Punong puno ng mga sad boi amp. #OustDuterte #DutertePalpak #KalmaAkoLangTo
775,2021-09-13 03:57:30+00:00,PersyusDyakson,"Paano masosolusyonan kung ang lahat ng ahensya ng gobyerno pilit itinatanggi na may pagkukulang at kapalpakan sa ginagawa nila?

#DutertePalpak"
776,2021-09-13 03:54:25+00:00,stardustmind,Firelord Ozai c #DutertePalpak tas c Azula ung Sara.
777,2021-09-13 03:51:05+00:00,leo_peetaa,lying woman on hot seat #DOHHearing #PSDBM #Pharmally #DutertePalpak
778,2021-09-13 03:19:03+00:00,oxcart1977,"Si Raymond Fortun yung tipo ng abogado na kapag hindi kurakot or guilty ang client nya, hindi nya ire-represent.

#DutertePalpak"
